00,999999999,09122011,08122011,Movimentacao diaria - Cartoes de Debito,Redecard,ESTABELECIMENTO           ,000291,DIARIO         ,V1.04 - 07/10 - EEVD
05,999999999,342017114,08122011,000000000003737,000000000000078,000000000003659,603689*********9499,V,000999489993,09122011,01,140957,PV033293,3 ,00000,000000000003737,000000000000000,1
05,999999999,342017114,08122011,000000000004180,000000000000088,000000000004092,502121******0874   ,V,000999693766,09122011,01,121036,PV033293,3 ,00000,000000000004180,000000000000000,1
05,999999999,342017114,08122011,000000000006890,000000000000145,000000000006745,525482******1115   ,V,000999701809,09122011,01,120530,PV033293,3 ,00000,000000000006890,000000000000000,1
05,999999999,342017114,08122011,000000000002900,000000000000061,000000000002839,525663******4466   ,V,000999777517,09122011,01,111207,PV033293,3 ,00000,000000000002900,000000000000000,1
05,999999999,342017114,08122011,000000000006965,000000000000146,000000000006819,603689*********8915,V,000999845321,09122011,01,101543,PV033293,3 ,00000,000000000006965,000000000000000,1
02,999999999,001,000013,000000000046277,000000000000970,000000000045307,000000000000000,000000000000000,000000000000000
01,999999999,09122011,08122011,342017115,000008,000000000056687,000000000001191,000000000055496,D,341,000781,00000412150,1
05,999999999,342017115,08122011,000000000001797,000000000000038,000000000001759,603689*********5879,V,000750492046,09122011,01,104231,HQ000166,2 ,00000,000000000001797,000000000000000,1
05,999999999,342017115,08122011,000000000007459,000000000000157,000000000007302,603689*********8695,V,000750522900,09122011,01,105401,HQ000166,2 ,00000,000000000007459,000000000000000,1
05,999999999,342017115,08122011,000000000002990,000000000000063,000000000002927,525663******6912   ,V,000750553367,09122011,01,110507,HQ000166,2 ,00000,000000000002990,000000000000000,1
05,999999999,342017115,08122011,000000000002294,000000000000048,000000000002246,589916******8238   ,V,000750556576,09122011,01,110616,HQ000166,2 ,00000,000000000002294,000000000000000,1
05,999999999,342017115,08122011,000000000006930,000000000000146,000000000006784,589916******4761   ,V,000750588104,09122011,01,111719,HQ000166,2 ,00000,000000000006930,000000000000000,1
05,999999999,342017115,08122011,000000000004194,000000000000088,000000000004106,525663******8363   ,V,000750754378,09122011,01,121053,HQ000166,2 ,00000,000000000004194,000000000000000,1
05,999999999,342017115,08122011,000000000024880,000000000000522,000000000024358,589916******1482   ,V,000750758335,09122011,01,121159,HQ000166,2 ,00000,000000000024880,000000000000000,1
05,999999999,342017115,08122011,000000000006143,000000000000129,000000000006014,589916******7929   ,V,000750910133,09122011,01,125029,HQ000166,2 ,00000,000000000006143,000000000000000,1
01,999999999,09122011,08122011,342017116,000034,000000000171822,000000000003609,000000000168213,D,341,000781,00000412150,1
05,999999999,342017116,08122011,000000000005360,000000000000113,000000000005247,512363******1588   ,V,000750681430,09122011,01,114842,PV033669,3 ,00000,000000000005360,000000000000000,1
05,999999999,342017116,08122011,000000000006370,000000000000134,000000000006236,548573******5889   ,V,000750793199,09122011,01,122147,PV033669,3 ,00000,000000000006370,000000000000000,1
05,999999999,342017116,08122011,000000000007800,000000000000164,000000000007636,589916******7936   ,V,000751229761,09122011,01,140645,PV033669,3 ,00000,000000000007800,000000000000000,1
05,999999999,342017116,08122011,000000000002544,000000000000053,000000000002491,512363******4430   ,V,000751350881,09122011,01,144223,PV033669,3 ,00000,000000000002544,000000000000000,1
05,999999999,342017116,08122011,000000000019339,000000000000406,000000000018933,603689*********4822,V,000751351589,09122011,01,144236,PV033669,3 ,00000,000000000019339,000000000000000,1
05,999999999,342017116,08122011,000000000005529,000000000000116,000000000005413,589916******8503   ,V,000751352651,09122011,01,144255,PV033669,3 ,00000,000000000005529,000000000000000,1
05,999999999,342017116,08122011,000000000005055,000000000000106,000000000004949,589916******9455   ,V,000751478557,09122011,01,152533,PV033669,3 ,00000,000000000005055,000000000000000,1
05,999999999,342017116,08122011,000000000003904,000000000000082,000000000003822,542820******1908   ,V,000751887689,09122011,01,175015,PV033669,3 ,00000,000000000003904,000000000000000,1
05,999999999,342017116,08122011,000000000001790,000000000000038,000000000001752,589916******1646   ,V,000752044489,09122011,01,183618,PV033669,3 ,00000,000000000001790,000000000000000,1
05,999999999,342017116,08122011,000000000008260,000000000000173,000000000008087,502121******7575   ,V,000752061628,09122011,01,184131,PV033669,3 ,00000,000000000008260,000000000000000,1
05,999999999,342017116,08122011,000000000008470,000000000000178,000000000008292,589916******1317   ,V,000999130980,09122011,01,184933,PV033669,3 ,00000,000000000008470,000000000000000,1
05,999999999,342017116,08122011,000000000003990,000000000000084,000000000003906,603689*********7775,V,000999131034,09122011,01,184931,PV033669,3 ,00000,000000000003990,000000000000000,1
05,999999999,342017116,08122011,000000000004749,000000000000100,000000000004649,525662******6615   ,V,000999154094,09122011,01,183132,PV033669,3 ,00000,000000000004749,000000000000000,1
05,999999999,342017116,08122011,000000000000490,000000000000010,000000000000480,525663******6660   ,V,000999181014,09122011,01,181144,PV033669,3 ,00000,000000000000490,000000000000000,1
05,999999999,342017116,08122011,000000000007860,000000000000165,000000000007695,589916******7405   ,V,000999199000,09122011,01,175926,PV033669,3 ,00000,000000000007860,000000000000000,1
05,999999999,342017116,08122011,000000000003788,000000000000080,000000000003708,589916******0820   ,V,000999205651,09122011,01,175504,PV033669,3 ,00000,000000000003788,000000000000000,1
05,999999999,342017116,08122011,000000000001490,000000000000031,000000000001459,525662******1863   ,V,000999264362,09122011,01,171128,PV033669,3 ,00000,000000000001490,000000000000000,1
05,999999999,342017116,08122011,000000000002900,000000000000061,000000000002839,589916******8281   ,V,000999277319,09122011,01,170118,PV033669,3 ,00000,000000000002900,000000000000000,1
05,999999999,342017116,08122011,000000000002900,000000000000061,000000000002839,589916******3362   ,V,000999292400,09122011,01,164916,PV033669,3 ,00000,000000000002900,000000000000000,1
05,999999999,342017116,08122011,000000000010910,000000000000229,000000000010681,546451******8054   ,V,000999292942,09122011,01,164849,PV033669,3 ,00000,000000000010910,000000000000000,1
05,999999999,342017116,08122011,000000000003429,000000000000072,000000000003357,502121******5561   ,V,000999388906,09122011,01,153209,PV033669,3 ,00000,000000000003429,000000000000000,1
05,999999999,342017116,08122011,000000000006560,000000000000138,000000000006422,589916******6914   ,V,000999418258,09122011,01,150648,PV033669,3 ,00000,000000000006560,000000000000000,1
05,999999999,342017116,08122011,000000000004480,000000000000094,000000000004386,589916******2466   ,V,000999420150,09122011,01,150509,PV033669,3 ,00000,000000000004480,000000000000000,1
05,999999999,342017116,08122011,000000000006360,000000000000134,000000000006226,603689*********4822,V,000999439728,09122011,01,144851,PV033669,3 ,00000,000000000006360,000000000000000,1
